project_id,document_id,case_id,difficulty,predicted_class,reference_class,prediction_correct,component_name,raw_confidence,calibrated_probability,evidence_relevance,processing_latency,processing_cost
PF-P02,PF-D0164,PF-C00164,Simple,Insufficient,Escalate,False,Document extraction,0.7884391990565358,0.7399870144717783,0.5409912697695689,203.4520264510429,0.0040621543103462054
PF-P03,PF-D0165,PF-C00165,Simple,Review,Clear,False,Document extraction,0.8767342455433903,0.7464661509424315,0.4941059626169913,239.0331063285514,0.004404806481419355
PF-P04,PF-D0166,PF-C00166,Simple,Review,Clear,False,Document extraction,0.9046499477250658,0.8230953483657638,0.5467794195056602,163.4980408175737,0.0038877305524730676
PF-P05,PF-D0167,PF-C00167,Moderate,Escalate,Escalate,True,Document extraction,0.8047556274663663,0.6393384792115036,0.42332791984633034,182.17323871441113,0.00423456465005824
PF-P06,PF-D0168,PF-C00168,Simple,Escalate,Escalate,True,Document extraction,0.6175134535152622,0.6187085774356436,0.7080994125074546,198.5219005653271,0.004341332751611072
PF-P01,PF-D0169,PF-C00169,Simple,Review,Review,True,Document extraction,0.7745230592795023,0.6972123900584154,0.3656547114627581,204.74664553407865,0.0030942939650525038
PF-P02,PF-D0170,PF-C00170,Simple,Insufficient,Insufficient,True,Document extraction,0.7929424976636764,0.707906198070364,0.5575823516956554,198.3777372544117,0.0041531200116011
PF-P03,PF-D0171,PF-C00171,Simple,Escalate,Review,False,Document extraction,0.8472847456158978,0.6751733014570852,0.4788491804736202,145.61178240867793,0.0036502069916839056
PF-P04,PF-D0172,PF-C00172,Simple,Clear,Clear,True,Document extraction,0.8748768093836816,0.8402246879826868,0.4746393596937361,208.0769713061471,0.004102846002396739
PF-P05,PF-D0173,PF-C00173,Simple,Clear,Insufficient,False,Document extraction,0.7611411359140106,0.7627620664965694,0.885042048144309,209.20820978117138,0.00331065772732835
PF-P06,PF-D0174,PF-C00174,Simple,Clear,Clear,True,Document extraction,0.8321061934807185,0.7941093952404616,0.8078461060114605,151.06488266550417,0.003859447518927952
PF-P01,PF-D0175,PF-C00175,Simple,Clear,Clear,True,Document extraction,0.7971829920893102,0.7105732950648842,0.4454869638734897,209.26149668940053,0.0037383396977087647
PF-P02,PF-D0176,PF-C00176,Moderate,Insufficient,Insufficient,True,Document extraction,0.6582995241212661,0.6247599716311748,0.654598113670544,216.45029827530897,0.0036151628124844503
PF-P03,PF-D0177,PF-C00177,Simple,Insufficient,Insufficient,True,Document extraction,0.5386099175259219,0.5363427575548302,0.8047011132361571,166.13471803862817,0.005114092188402213
PF-P04,PF-D0178,PF-C00178,Moderate,Escalate,Escalate,True,Document extraction,0.5005189580198246,0.5161399828054029,0.5266803847210733,207.45889674014168,0.005047984055622434
PF-P05,PF-D0179,PF-C00179,Complex,Insufficient,Insufficient,True,Document extraction,0.6353732600586602,0.573468372457681,0.40116142826806056,236.2353395633054,0.005217218471861312
PF-P06,PF-D0180,PF-C00180,Complex,Clear,Clear,True,Document extraction,0.8107015271891179,0.6168710204021142,0.5699618670683007,247.32306041948166,0.005599964249287706
PF-P01,PF-D0001,PF-C00181,Simple,Insufficient,Clear,False,Document extraction,0.47978279138188495,0.6721395167315181,0.5689539291834633,173.73920063679125,0.003993455978358096
PF-P02,PF-D0002,PF-C00182,Simple,Clear,Insufficient,False,Document extraction,0.5993891307458266,0.5348822116877864,0.2538335927406517,198.78405167309978,0.004442429253423291
PF-P03,PF-D0003,PF-C00183,Simple,Clear,Review,False,Document extraction,0.8788564850563169,0.8364722311852438,0.45610361478553985,204.49450551423985,0.004237364296504718
PF-P04,PF-D0004,PF-C00184,Simple,Review,Review,True,Document extraction,0.8595686349171872,0.7588163495370128,0.467467005281586,186.43899596471647,0.004050710719469556
PF-P05,PF-D0005,PF-C00185,Simple,Review,Review,True,Document extraction,0.5135982071635368,0.5807583603719977,0.44560341696626304,154.43905012612785,0.004347466219607448
PF-P06,PF-D0006,PF-C00186,Simple,Clear,Clear,True,Document extraction,0.8452516855741171,0.7598955134597054,0.5809859069003297,195.52690078381502,0.00438447665695771
PF-P01,PF-D0007,PF-C00187,Simple,Clear,Clear,True,Document extraction,0.6680434768960911,0.6837148932533204,0.7130658828921305,172.9449838641455,0.003778688527328929
PF-P02,PF-D0008,PF-C00188,Moderate,Clear,Clear,True,Document extraction,0.6958179182461136,0.7324293037825562,0.5074444485489261,171.29302687195883,0.0039012025484376957
PF-P03,PF-D0009,PF-C00189,Moderate,Clear,Clear,True,Document extraction,0.714049496349224,0.6948836026583292,0.4245694360410097,196.87750836317417,0.0037275415279568462
PF-P04,PF-D0010,PF-C00190,Simple,Clear,Clear,True,Document extraction,0.919680321278497,0.8194544137697086,0.572020098466508,219.82761043584514,0.003559490169415653
PF-P05,PF-D0011,PF-C00191,Complex,Insufficient,Insufficient,True,Document extraction,0.49577651952647483,0.40591827119111046,0.2615863076841886,228.1931080762683,0.005223526641524662
PF-P06,PF-D0012,PF-C00192,Simple,Escalate,Escalate,True,Document extraction,0.4994434595756435,0.6844954720861011,0.6527280603286676,282.38721440871177,0.004504711469001632
PF-P01,PF-D0013,PF-C00193,Moderate,Clear,Clear,True,Document extraction,0.7219914350750151,0.6985576826659803,0.43489243533811045,202.92465142570103,0.003777553612059698
PF-P02,PF-D0014,PF-C00194,Moderate,Review,Review,True,Document extraction,0.5186623120217081,0.6919135312126785,0.5765966981041916,239.58704216934746,0.003677489205384742
PF-P03,PF-D0015,PF-C00195,Complex,Clear,Insufficient,False,Document extraction,0.4810624068716385,0.48076723014587386,0.26361205825428285,234.02915342361712,0.004925080386703628
PF-P04,PF-D0016,PF-C00196,Simple,Review,Review,True,Document extraction,0.9124171992516893,0.7635501615656434,0.6442937347392789,186.99392783029762,0.003989683743427314
PF-P05,PF-D0017,PF-C00197,Simple,Insufficient,Clear,False,Document extraction,0.8891868772816279,0.807455788947197,0.7030624385846124,162.205339628397,0.0030732869610439056
PF-P06,PF-D0018,PF-C00198,Simple,Escalate,Clear,False,Document extraction,0.9105630698542517,0.8310441514536029,0.5936263751815707,128.86966418757788,0.003978371081686194
PF-P01,PF-D0019,PF-C00199,Complex,Review,Review,True,Document extraction,0.5418372881873599,0.5521770895889522,0.4237321861440496,253.76407923303955,0.004992569450677327
PF-P02,PF-D0020,PF-C00200,Simple,Escalate,Clear,False,Document extraction,0.8896056943483007,0.7501956930056669,0.773112989952209,171.5734792799023,0.004131860598090966
PF-P03,PF-D0021,PF-C00201,Moderate,Review,Review,True,Document extraction,0.5721441705698492,0.6141607294946259,0.3261332036067305,232.243450730177,0.005032554038436714
PF-P04,PF-D0022,PF-C00202,Complex,Escalate,Review,False,Document extraction,0.6886747237828481,0.5934249621705983,0.34178766290840923,207.77238574154222,0.00442126067037496
PF-P05,PF-D0023,PF-C00203,Moderate,Clear,Clear,True,Document extraction,0.8262718918688554,0.8010190331458932,0.8012187429099579,199.74230141254398,0.004790216541998126
PF-P06,PF-D0024,PF-C00204,Complex,Review,Review,True,Document extraction,0.841687891907161,0.6602351112003807,0.695253860929842,257.73839089858205,0.005044253008381977
PF-P01,PF-D0025,PF-C00205,Moderate,Review,Review,True,Document extraction,0.707049561430527,0.6738386596461632,0.2944114141883452,210.04790900282984,0.004325669591960477
PF-P02,PF-D0026,PF-C00206,Simple,Review,Review,True,Document extraction,0.8583321417050294,0.7161654713072073,0.30201454372559794,132.24579943595822,0.003425992452966493
PF-P03,PF-D0027,PF-C00207,Simple,Clear,Clear,True,Document extraction,0.7912915994919677,0.7195409921433052,0.6652303868943164,173.91311180282764,0.004403287797489886
PF-P04,PF-D0028,PF-C00208,Moderate,Review,Clear,False,Document extraction,0.5993495640815596,0.5280763692579651,0.48261786418421976,244.71164033628455,0.004273975064106119
PF-P05,PF-D0029,PF-C00209,Simple,Review,Review,True,Document extraction,0.8899805935185297,0.7638158165369643,0.577379178034544,187.65733196140238,0.004369186092283616
PF-P06,PF-D0030,PF-C00210,Simple,Escalate,Review,False,Document extraction,0.7129861772904872,0.6757407443144207,0.5387422879981058,115.57530943471195,0.003746802792574811
PF-P01,PF-D0031,PF-C00211,Simple,Insufficient,Clear,False,Document extraction,0.6870893635584787,0.6142974655780398,0.6534340509803226,158.62180363629216,0.003334879493935724
PF-P02,PF-D0032,PF-C00212,Simple,Review,Review,True,Document extraction,0.6782893327213534,0.6834452081744326,0.6250718370155852,102.2136972827054,0.004498098937540876
PF-P03,PF-D0033,PF-C00213,Moderate,Insufficient,Insufficient,True,Document extraction,0.32622186384595747,0.4316157841589244,0.394989378131058,146.71969402653022,0.0031615918574374956
PF-P04,PF-D0034,PF-C00214,Moderate,Clear,Clear,True,Document extraction,0.5949013196166897,0.4915389201135076,0.22885793453225098,211.06960729724358,0.004324924089316648
PF-P05,PF-D0035,PF-C00215,Simple,Clear,Escalate,False,Document extraction,0.4640290893844309,0.5844842855403231,0.3995109918068202,205.753593722412,0.004222573523306949
PF-P06,PF-D0036,PF-C00216,Moderate,Review,Review,True,Document extraction,0.702234375590172,0.7553367456979654,0.4968442760368554,191.4639501661318,0.00405117410023611
PF-P01,PF-D0037,PF-C00217,Complex,Clear,Clear,True,Document extraction,0.8013074896535274,0.5663300010319112,0.40959176979610096,268.18959582724074,0.005066558781421712
PF-P02,PF-D0038,PF-C00218,Simple,Insufficient,Insufficient,True,Document extraction,0.6275646131305436,0.7224166858028773,0.8702634234837249,174.04737037861133,0.004826027817871387
PF-P03,PF-D0039,PF-C00219,Simple,Review,Review,True,Document extraction,0.7562185250047738,0.7271636224705532,0.4324075014905032,193.7047891599781,0.0030670241339430604
PF-P04,PF-D0040,PF-C00220,Moderate,Clear,Clear,True,Document extraction,0.802905873175863,0.744769509520496,0.5027972661887466,249.41091518269153,0.004193869360223421
PF-P05,PF-D0041,PF-C00221,Simple,Insufficient,Insufficient,True,Document extraction,0.8683201737150275,0.7232387296270845,0.6953485788100162,222.04594512824738,0.0036737356618116892
PF-P06,PF-D0042,PF-C00222,Moderate,Review,Insufficient,False,Document extraction,0.8411501634575724,0.6971263950349011,0.393116233542933,210.28479356756492,0.004048899572502249
PF-P01,PF-D0043,PF-C00223,Moderate,Clear,Clear,True,Document extraction,0.5083509841907711,0.5975131855202014,0.22323521430737325,187.74450359998298,0.004185056010603201
PF-P02,PF-D0044,PF-C00224,Simple,Insufficient,Insufficient,True,Document extraction,0.6112649531999501,0.8071546296137463,0.7963956523204134,209.09596749909076,0.0038789906243282
PF-P03,PF-D0045,PF-C00225,Moderate,Insufficient,Insufficient,True,Document extraction,0.4306428353742456,0.45888028758432553,0.31377307945905647,183.798346239538,0.005126754344611619
PF-P04,PF-D0046,PF-C00226,Moderate,Escalate,Clear,False,Document extraction,0.3909493182128752,0.5664875172596497,0.6440550429239377,198.2592916600331,0.004096950618664472
PF-P05,PF-D0047,PF-C00227,Moderate,Review,Review,True,Document extraction,0.6809861158733489,0.7199679907280353,0.5896301528339908,263.3623479716699,0.0031942180069340293
PF-P06,PF-D0048,PF-C00228,Moderate,Insufficient,Insufficient,True,Document extraction,0.6156367063210336,0.5763530000211953,0.3923461533235036,244.01030922588052,0.004472633361356052
PF-P01,PF-D0049,PF-C00229,Simple,Insufficient,Insufficient,True,Document extraction,0.6460066176925101,0.7041274483271326,0.6189843106855262,154.39895899151398,0.004642646958115939
PF-P02,PF-D0050,PF-C00230,Simple,Insufficient,Escalate,False,Document extraction,0.39526433038867165,0.5028432600496404,0.7223467155485818,233.00723115132377,0.00423111944458422
PF-P03,PF-D0051,PF-C00231,Complex,Review,Insufficient,False,Document extraction,0.48334861440370297,0.47173780533855364,0.3645486264815899,249.84011411150698,0.005077812888419214
PF-P04,PF-D0052,PF-C00232,Simple,Clear,Clear,True,Document extraction,0.8720032529328479,0.7889706958163366,0.6419487478609694,166.21280956489838,0.00413146168258269
PF-P05,PF-D0053,PF-C00233,Simple,Clear,Clear,True,Document extraction,0.7778600430415274,0.6899121164489164,0.41806823111885577,180.38706190146505,0.004591172156509252
PF-P06,PF-D0054,PF-C00234,Simple,Insufficient,Insufficient,True,Document extraction,0.8476856504888058,0.7067989560418477,0.6160483680978032,220.42572169825516,0.0028713582926057054
PF-P01,PF-D0055,PF-C00235,Simple,Insufficient,Insufficient,True,Document extraction,0.7982884192244114,0.7500127652127614,0.9228726790345434,150.5868724392149,0.0036978699886611194
PF-P02,PF-D0056,PF-C00236,Moderate,Review,Review,True,Document extraction,0.6942731420800753,0.5468893763717512,0.2202558462753974,236.34668170793333,0.0036584513223233413
PF-P03,PF-D0057,PF-C00237,Complex,Insufficient,Insufficient,True,Document extraction,0.5651438876503181,0.6197535379847922,0.4278321294933733,240.33090062635375,0.004628455797376788
PF-P04,PF-D0058,PF-C00238,Complex,Escalate,Review,False,Document extraction,0.6060889988999195,0.5364282700008207,0.41267699615414244,302.27465631739966,0.006465914954222061
PF-P05,PF-D0059,PF-C00239,Simple,Insufficient,Insufficient,True,Document extraction,0.513542885778989,0.5402846355383508,0.6638974520432791,192.80572067234147,0.004235604839255944
PF-P06,PF-D0060,PF-C00240,Moderate,Insufficient,Insufficient,True,Document extraction,0.9444803041505188,0.7934666453383274,0.9169311150060395,192.72528931422605,0.003713026819299574
PF-P01,PF-D0061,PF-C00241,Moderate,Escalate,Clear,False,Document extraction,0.629364063732808,0.6359849853654499,0.7230933491413098,268.4074269636808,0.003627453111045853
PF-P02,PF-D0062,PF-C00242,Simple,Review,Review,True,Document extraction,0.8510955076285333,0.7754391312110156,0.7352066913040292,93.22053547952875,0.003661081508297008
PF-P03,PF-D0063,PF-C00243,Simple,Review,Insufficient,False,Document extraction,0.8421163890986244,0.5782042481531299,0.4585508370679259,184.29012169576973,0.003034305128041012
PF-P04,PF-D0064,PF-C00244,Complex,Review,Review,True,Document extraction,0.7586444205354288,0.6752156001093295,0.6080677121626336,214.60486759713447,0.004191656324225048
PF-P05,PF-D0065,PF-C00245,Moderate,Review,Review,True,Document extraction,0.7112540904583632,0.7326087057970362,0.7877130633707605,258.54976402524215,0.0040600753157158075
PF-P06,PF-D0066,PF-C00246,Moderate,Review,Clear,False,Document extraction,0.7337095802344248,0.7329082212508712,0.6971399135242926,185.80158220779322,0.002869299139961639
PF-P01,PF-D0067,PF-C00247,Moderate,Review,Clear,False,Document extraction,0.5973804118276371,0.6196315928110767,0.045240411325807056,195.08438167247144,0.004228279144940605
PF-P02,PF-D0068,PF-C00248,Moderate,Insufficient,Escalate,False,Document extraction,0.6848506245648791,0.6200308692679243,0.7533445421316316,223.5326350422814,0.004614399874977855
PF-P03,PF-D0069,PF-C00249,Simple,Review,Review,True,Document extraction,0.8096031689541754,0.7606745397344262,0.6104941791089462,161.30141290614225,0.003234432462082198
PF-P04,PF-D0070,PF-C00250,Simple,Clear,Clear,True,Document extraction,0.8765658016411121,0.8068456180528288,0.7533710526886724,193.02269307564092,0.004634324826130422
PF-P05,PF-D0071,PF-C00251,Simple,Review,Review,True,Document extraction,0.8517309564076323,0.7364008097001048,0.8431263772330818,127.59843896254708,0.0044698893332925935
PF-P06,PF-D0072,PF-C00252,Moderate,Clear,Clear,True,Document extraction,0.537836144870235,0.63690392847967,0.49349153594335465,174.079099174742,0.0036130661695814984
PF-P01,PF-D0073,PF-C00253,Simple,Review,Review,True,Document extraction,0.30372556607372864,0.6596170425086304,0.48871852414995554,157.60898784738572,0.00401014398796439
PF-P02,PF-D0074,PF-C00254,Complex,Review,Review,True,Document extraction,0.7487457404189447,0.6499439847753702,0.543015407716086,258.4211666385098,0.00512312219297193
PF-P03,PF-D0075,PF-C00255,Moderate,Review,Clear,False,Document extraction,0.6920516263913337,0.6333762092485802,0.6313757415104035,242.52799830098013,0.004360938529199387
PF-P04,PF-D0076,PF-C00256,Simple,Review,Clear,False,Document extraction,0.4224535982957276,0.5778367772446563,0.4257889257457624,199.6553101051748,0.0038776531411296267
PF-P05,PF-D0077,PF-C00257,Simple,Clear,Clear,True,Document extraction,0.7444540250760335,0.7284975068631042,0.6514821973467371,142.37825202984993,0.003538354887361956
PF-P06,PF-D0078,PF-C00258,Moderate,Clear,Clear,True,Document extraction,0.9204315082435642,0.8064593202808451,0.6428059064956346,202.01471995454736,0.004065115437336815
PF-P01,PF-D0079,PF-C00259,Simple,Clear,Clear,True,Document extraction,0.721491267174671,0.7307771501313104,0.35083462844635716,168.00261310784904,0.0034234653903913617
PF-P02,PF-D0080,PF-C00260,Simple,Clear,Clear,True,Document extraction,0.914019717498835,0.8108407611781744,0.6118355923074744,194.12307770231934,0.0033970211044300094
PF-P03,PF-D0081,PF-C00261,Simple,Insufficient,Insufficient,True,Document extraction,0.7903256267451892,0.7080210408969861,0.4930862948325158,154.77473541253534,0.003874036326115757
